장소,별점,리뷰
부타이 1막,3,"This restaurant is a pork cutlet starch restaurant.
The meat is very thick and tender. The meat was very crispy on the outside and soft on the inside. However, due to the thick meat, it felt a bit undercooked, and most of the food was very oily. Not recommended for those who want to lose weight or who like vegetables.

이 식당은 돈까스 전분 식당 입니다.
고기가 매우 두껍고 부드럽습니다. 겉은 매우 바삭하고 속은 부드러운 고기살이 매우 독특했습니다. 하지만, 두꺼운 고기 때문에 살짝 덜 익은 느낌이 있었고 대부분의 음식이 매우 기름진 음식들 입니다. 다이어트를 원하거나 야채를 좋아하시는 분들에게는 추천하지 않습니다."
부타이 1막,5,"마제소바 & 히레까스 너무 맛있어요.
점심시간 오픈런 필수~!
11:15분부터 줄 기다리는걸 추천드려요.
양 많으니까 여러개 시켜서 먹어보세요 😊"
부타이 1막,2,"회사 근처 지하에 위치. 항상 계단에 이어 밖까지 줄이 길다. 11시 15분부터 대기 후 30분 오픈과 동시 입장.

마제소바&히레카츠산도 주문.

분위기나 친절도가 좋은 편.
가격은 높은 편. 맛은 평범한데 가격&대기 생각하면 만족도가 확 떨어짐.

분위기&사진용 아니라면 기다려서 먹을 맛까지는 아님.

두번 방문 했는데 그닥 웨이팅까지 해가며 재방문은 안할듯."
부타이 1막,4,비계가 많은 기름진 돈까스를 좋아하면 강추합니다. 마제소바 매운맛은 매운맛만 강한편이라 아쉽고 보통맛 추천합니다. 가츠산도는 제취향이 아니라 판단이 어려울듯합니다.
부타이 1막,4,"평일 낮 1시 10분쯤 갔는데도 계단에 대기 줄이 있었는데 그래도 금방 들어갔어요.
오히려 앉아서 더 오래 기다린듯해요.
기대했던 마제소바.
살짝 먹어본 맛 같기도하고~면을 다먹으면 그 그릇을 가져가셔서 밥을 얹어 주세요.
밥을 슥슥 비비고 살짝 맛이 질리는것같아서 다시마식초를 조금 뿌렸어요.
강하지 않아서 거부감없었구요,
와사비를 살짝 얹어 먹으니 개운하고 맛있더라구요~"
백암아트홀,5,연극82년생김지영 관람했어요  1일 pm2  K열 좌석 너무좋았고  모든 대사 넘 잘 들리고  배우얼굴도 잘 보였답니다  영화로봤던 김지영은 또다른 느낌의 김지영이였어요  공감하면서  재밌게  관람했어요
백암아트홀,4,"연극 82년생김지영을 보기 위해 방문한 백암아트홀.
처음 방문이었는데 주차장이 협소해서 대중교통을 이용하는 것이 좋겠습니다. 주차는 지상20대, 타워 40대정도 가능하다고 하네요. 공연장 바로 앞에 카페가 있어 티켓팅하고 커피 한 잔하면서 대기하기 좋아요.

공연장은 지하2층이고 1층과 지하2층 입구에 사진촬영이 가능한 포토월과 캐스팅보드가 있었어요.
좌석은 3번째열이라 무대가 무척 가까웠고 덕분에 배우들과 함께 호흡하는 느낌으로 빠져들었어요.

영화 보면서도 몰입해서 울면서 봤는데 연극은 더욱 몰입도가 높아서 저를 포함한 주변 모두가 콧물을 쿨쩍이며 눈이 시뻘개지게 울었답니다. 모두 같은 처지를 경험해본건지... 왠지 남같지 않은 기분에 옆사람들에게 말없이 휴지를 건네주었어요.

👉화장실은 지하1층에 있으며 제법 칸이 많아서 회전이 빠릅니다. 지하2층 입구쪽으로 물건을 보관할 수 있는 물품보관함이 있어서 가방이나 큰짐은 넣어두고 편안하게 관극할 수 있으니 참고하세요.
저는 Yes24 프리뷰할인으로 예매했는데 전용티켓이 예뻐요. 공연은 커튼콜 촬영이 가능해서 추억으로 남겨두기 좋았습니다!"
백암아트홀,5,아이와 함께 슈퍼 히어로의 똥 닦는 법 뮤지컬을 보고왔습니다 🙂 벽쪽 끝에 앉아서 봤는데도 시야확보가 잘되고 좋았어요~ 기둥이 있어 잘못 앉았으면 공연한 배우분들과 직접 만나는데 제한이 좀 있을수있겠더라구요(I열) 저는 그 뒷줄에 앉아서 꾀 괜찮았습니다. 건물도 깔끔하고 즐거운 시간 잘 보내고 왔습니다!
백암아트홀,4,"깔끔하고 아담한 공연장이였습니다.
다만 좌석이 불편하여 별 하나 뺐습니다."
백암아트홀,5,"티티체리 뮤지컬을 보러 갔었는데 무대와 좌석이 상당히 가까워서 좋았습니다.
좌석 줄간도 엇갈리게 배치가 되어 관람에 불편함이 없었습니다.
관람후 걸어서 코엑스로 이동하기에도 좋았습니다."
중앙해장,4,"쌀쌀한 날씨에 간절히 생각나는 뜨끈한 국물에 소주 한잔. 칼칼하고 고소한 곱창전골에 소주 일잔하기위해 중앙해장에 들렀다. 토요일 오후 세시 정도에 방문했는데도 20여분이나 기다렸다가 들어갈 정도로 인기가 좋았다. 앉으면서 바로 곱창전골과 소주를 주문하니 곧이어 곱창과 버섯, 각종 채소가 수북이 쌓인 냄비를 내어주셨다. 적당히 끓인 뒤 부드럽고 고소한 곱창, 버섯과 채소를 국물과 함께 떠먹으니 소주가 술술 들어갔다. 중간에 우동사리 넣어 먹고 마지막엔 밥까지 볶아서 깔끔하게 마무리했다. 밥 볶을 때 맞춰서 주문한 양선지해장국도 수준급. 탄력있고 밀도높은 선지와 내장이 넉넉했고, 국물도 칼칼하니 좋았다."
중앙해장,4,"230131 tue 11:20

줄 설 것 같아 일찍 와 봤습니다. 워낙 유명한 곳이니..

다행히 바로 앉아 해장국과 내장탕 주문했습니다.
해장국은 간이 세고 얼큰 칼칼, 내장탕은 슴슴해 소금 등으로 간을 해야 합니다.

맛은 쏘쏘 했습니다. 특별난지는 잘 모르겠더라구요.

다 먹고 나오는데 웨이팅 아주 길었구요. 중소기업형 맛집이므로 음식 나오는 속도가 빠르고 서비스경험도 나쁘지 않았습니다.

곱창전골(포장기준 6.2)이 맛있다는데 글쎄 또 올 일이 있을지.."
중앙해장,5,"평일 6시 방문에 대기가 있었지만 생각보다 오래 기다리진 않았고, 가게가 넓고 깨끗해요!
가게 이용ㅇ 두시간으로 제한이 있더라고요
바쁘지만 직원분들이 친절한 편이었어요
셋이서 대자 시키고 볶음밥 두개 볶아 먹었는데, 엄청 배부르고 맛있게 먹었어요
국물이 칼칼한데 너무 짜지도 않고 육수랑 다대기 계속 리필해 주셔서 무한정으로 먹을 수 있습니다,,
국물이 끓으면서 우려질수록 더 걸쭉하고 맛있어져서 소주가 그냥 쭉쭉 들어가는 맛입니다,,
아쉬운 점은 당면 사리가 없었다는 것 정도입니다..!
좀 비싼 편이고 대기가 있지만서도 포기할 수 없는 맛이라 재방문할겁니다,"
중앙해장,5,"- 맛 : 곱창전골 못 먹는 사람도 오면 먹게 되는 찐찐맛집👍🏻 냄새 없이 통통한 곱을 먹을 수 있고 국물도 맛있어서 술 안마셔도 속이 풀리는 것 같음.
- 분위기 : 북적북적하지만 깨끗하고 깔끔함
- 서비스 : 보통
- 가격 : 가격은 있는 편이지만 맛있어서
- 재방문 의사 : N 번째 방문 중, 앞으로도 곱창전골 먹고 싶을 때마다 방문 예정

⭐️추천기준⭐️
별다섯 : 멀리에 있지만 찾아가는 N번째 방문하는 강추 맛집
별넷 : 그동네에 가게 되면 가볼만한 곳으로 추천해볼만한 곳
별셋 : 무난해서 한번쯤 방문해보기 좋은 곳
별둘 : 그다지 특별하지 않은 곳
별하나 : 맛 또는 서비스가 별로, 비추 맛집"
중앙해장,3,나쁘지 않습니다.  하지만 강남에 있어서 어쩔수 없이 가격이 살짝 비싼 면이 없지 않습니다.  국밥을 좋아해서 여러곳 다녀 봤지만 아주 좋다고는 할수 없을 것 같습니다.  그리고 오후 6시 정도 되면 거의 10팀 이상 기본 웨이팅이 있다고 생각하시면 됩니다.  시간 잘 조절 하셔서 방문하시는 걸 추천합니다.
스시유,5,"생활의달인 초밥달인 쉐프가 운영하는스시유~!
기념일에 다녀왔는데요~!
미들급 오마카세 스시유~! 런치 오마카세 8만원으로
갓성비좋게 맛있게 식사하고왔어요~!❤️
프라이빗룸이여서 넓고 조용해서 기념일, 크리스마스 연말데이트 추천이요~!!👍👍"
스시유,4,"스시는 재료의 특성에 맞춰 양념을 많이 고려했다.
특히 단새우 위에 성게알 조합은 더이상 말할 나위가 없었다.
생활의 달인에 최강 달인이란다. 후반에 우동은 가히 최강!!!
강추!"
스시유,4,"휘문고 사거리 근처에서 방을 잡고 회나 초밥을 먹으면서 누군가와 업무 상 이야기를 나눌 때 선택할 수 있는 집이 거의 없는데, 스시유는 그런 면에서는 나쁘지 않은 대안. 점심엔 좀 저렴한 세트메뉴도 있고 저녁에는 스시 먹다가 배가 불러 힘들 정도로 다양한 스시를 내 줌. 그러나 맛은 뭐 그냥 우리가 아는 평균적인 한국식 일식집 수준."
스시유,4,"파크 하얏트 주변,
고급스런 해산물 식당을
구글에서 찾고 찾다 선정.

시끄럽지 않고 음식이 고급스럽고
서비스가 날리지 않고
대접 받았다는 느낌을 원했는데,
이 곳이 바로 그곳.

스시 14, 사시미 15, 스시+사시미 20 만원
코스 요리로 배가 불러서 다 못 먹을 정도.

개인적으로는
씹는 미각이 화려한 활어를 선호하지만
숙성 회가 주는 성숙한 부드러움과
사케의 조화는 와인이 따라올수 없는
또다른 매력인 듯.

자연 송이 향이 너무 좋았고
서비스 매니져님의 친절한 설명과
조용하고 세련된 분위기도 좋았습니다."
스시유,3,"대치동 오마카세 전문점.

전반적인 인테리어는 무난..
맛은 보통 수준이며 인상적인 수준은 아님..

런치 오마카세 79,000원 주문
- 전채 요리 : 4종의 계절요리로 구성된 에피타이저
- 맑은 국, 사시미, 스시, 식사(모밀), 디저트로 구성

좀 늦게 예약을 해서 그런지 카운터가 아닌 룸에 앉게 되었고, 룸으로 스시가 배달(?)되다보니 중간에 약간 모양의 변화가 생기기도 하고, 즉시성이 떨어지는 이슈가 있음

다른 리뷰에도 많이 언급되던데…
가급적 카운터에서 오마카세를 드시는걸 추천…"
해초록 대치점,5,부산에서 시작해서 서울까지 진출한 자연산 전문 일식당. 재계 유명인들의 단골 식당. 좋은 재료를 군더더기 없이 깔끔하게 차려냄.
해초록 대치점,3,에서 코스 요리... 룸으로 되어 있어 조용히 모임 갖기 좋습니다...
해초록 대치점,5,"강남에서 그래도 대로변에 주차걱정없이 지방에서 올라오기 편한곳에 가격대는 조금 비싸지만, 싱싱한 남도음식과 회를 곁들이기 좋은 장소입니다. 당일당일 가장 신선한 재료를 가지고 고객에게 설명과 특징을 자세히 설명하면서 서빙하는 곳으로 특징을 지울수 있습니다. 발레파킹은 기본이랍니다"
해초록 대치점,5,"발렛파킹가능, 직원분들이  매우친절함, 해초록정식은 회,사시미,배추전,식사등 매우 신선한 재료를 사용, 품위있게 편안하게 식사할수있는 장소."
해초록 대치점,5,조용하고 미팅하면서 식사하기 좋은 장소입니다.서비스도 훌륭한 편입니다
한국관,5,"덕유산 설산산행후 찾은 뜻하지않은 숨은맛집~
짜지않고 맛있는 정갈한 반찬과 오랜만에 보는 귀한 버섯도 있고, 향이좋은 더덕구이까지~
무주구천동 가시는분들 추천드려요~"
한국관,5,"이때까지 먹은 정식 중 세 손가락 안에 듭니다
간이 기가 맥히고, 감칠 맛이 좋습니다."
한국관,3,"가족이 모두 의용소방대원이네요.  친절하시고 가격도 주변 시세와 비슷합니다. 더덕 정식 1인 2만원, 보통 관광지랑 비슷합니다"
한국관,4,이집은 맛집이네요!
한국관,4,하산후 버섯국밥 한그릇 식사
소호정 대치점,5,"안동국시로 유명하다길래 인당 29000원짜리 국수를 먹으러 감. 명태전이 대박 부드러웠고 허파전? 도 쫄깃하고 맛있었음. 깻잎지에 싸먹는 맛이 좋음. 깻잎지가 빨간양념이 아니고 간장베이스 양념인데 슴슴한 맛이 전의 감칠맛을 올려주는 역할을 해서 마음에 들었음. 국수는 잔치국수가 아니라 곰탕국수 같은 고기육수 베이스임. 내돈 주고 먹는다면 1년에 3번 정도 갈거 같고, 법카로 쓰면 아주 든든한 한끼가 될거 같음 ㅋㅋㅋ 맛있게 잘 먹음."
소호정 대치점,5,"삼성동 근방에서 점심으로 더할나위 없는 국시

-워낙 유명한 소호정의 대치점. 분점이지만 분위기도 진품스럽고, 맛도 훌륭하다. 국시가 대표메뉴인데 다소 간이 강하고 청양고추의 매운맛이 살아있는게 특징. 깻잎하고 부추김치하고 같이 싸먹으면 오전 근무의 피곤이 풀리는 맛. 수육이나 메밀묵, 문어는 못 먹어봐서 아쉽다.

-점심시간이 워낙 바쁜 곳이라 서비스 응대나 음식 속도는 국시집 치고 좀 느린편. 위치도 약간은 애매함. 그래도 맛있으니 다 수긍 가능."
소호정 대치점,4,대치동 학원가 나온 사람이라면 한번쯤은 가봄직한 장소. 언제나 맛있어요 ㅎㅎ
소호정 대치점,3,"오래전부터 가끔씩 방문하게되는 집 입니다. 자연스러운 가정집 분위기에 식사가 편안합니다. 묵을 제데로 쑤었다고할수 있으며, 수육은 깻잎과 함께 싸서 먹으면 제 맛입니다. 부추김치도 적절히 곁들이면좋습니다. 그러나 저한테는 지나치게 매우 짭니다. 국수 맛은 국물맛이 일품입니다."
